url	comment	scores	type
https://www.youtube.com/watch?v=t1RzOeVtroY	I like Holland’s the most, Never seen someone do that off their back, then proceed to stand over them, Super Savage!	[0.06005827710032463, 0.29047760367393494, 0.6494640707969666]	SPORTS
https://www.youtube.com/watch?v=t1RzOeVtroY	Part of me wishes fans would never come back, I loved the fights this year! What a great year for the UFC!	[0.01673736423254013, 0.03914375975728035, 0.944118857383728]	SPORTS
https://www.youtube.com/watch?v=t1RzOeVtroY	Buckley secured that without question - Arguably the best KO in UFC history let alone 2020 💥	[0.0019872121047228575, 0.055770013481378555, 0.9422427415847778]	SPORTS
https://www.youtube.com/watch?v=t1RzOeVtroY	Kevin Holland just because of who he did it to and how he did jacare Buckley was amazing but he did it on impa if he would had done it to a guy like jacare then yeah ko of the decade but he did it to impa so IMO Kevin Holland ko of the year	[0.008906270377337933, 0.1647714376449585, 0.8263223171234131]	SPORTS
https://www.youtube.com/watch?v=t1RzOeVtroY	Cody is easily the winner	[0.003210862400010228, 0.0995735228061676, 0.8972156643867493]	SPORTS
https://www.youtube.com/watch?v=05HuTGeF5AA	I've fought 5 world class fights, defended 3 titles and cemented my legacy.... Bullshiiiiiit xD one of the best LW's ever, for sure, but not close to being a GOAT	[0.018362708389759064, 0.13416288793087006, 0.8474744558334351]	SPORTS
https://www.youtube.com/watch?v=05HuTGeF5AA	Khabib made me think about religions differently and that's huge	[0.006885285023599863, 0.17804646492004395, 0.8150683641433716]	SPORTS
https://www.youtube.com/watch?v=05HuTGeF5AA	"He is a true inspiration to all fighters, he taught to respect, stay humble and always prays to God. UNBEATABLE, UNDEFEATED , ONE N ONLY KHABIB The Eagle Nurmagomedov. Greatest UFC Fighter Past, Present and Future. ""Allahamdullilah""."	[0.004114364739507437, 0.08486029505729675, 0.9110252261161804]	SPORTS
https://www.youtube.com/watch?v=05HuTGeF5AA	3:08 Trevor Wittman's facial expression showing his love for the sport and athletes is a hidden gem I think	[0.0031344196759164333, 0.06258682906627655, 0.9342789053916931]	SPORTS
https://www.youtube.com/watch?v=05HuTGeF5AA	"Khabib thanked everyone else then looked around at the end, saw DC & said: "" DC love you brother "" the character of this man is unmatchable..."	[0.10326974838972092, 0.3650118410587311, 0.531718373298645]	SPORTS
https://www.youtube.com/watch?v=05HuTGeF5AA	THE GOAT🔥🔥	[0.07944170385599136, 0.38806387782096863, 0.532494306564331]	SPORTS
https://www.youtube.com/watch?v=05HuTGeF5AA	"His last words ""DC i love you brother"""	[0.008041135966777802, 0.13171957433223724, 0.8602393269538879]	SPORTS
https://www.youtube.com/watch?v=05HuTGeF5AA	Class act, his respect is proof he is the greatest to do it	[0.0031770127825438976, 0.03868182748556137, 0.9581412076950073]	SPORTS
https://www.youtube.com/watch?v=05HuTGeF5AA	In a xenophobic world, he is a proud Muslim on a global stage. In a world where we are slowly drifting farther and farther from our family every generation, he reminds us all to appreciate them while we can. In a world where ego and antics breed superstars, he became one through discipline and faith. Bless you khabib.	[0.08453217893838882, 0.34259530901908875, 0.572872519493103]	SPORTS
https://www.youtube.com/watch?v=05HuTGeF5AA	Khabib best fighter in the world	[0.007613531779497862, 0.26375967264175415, 0.7286268472671509]	SPORTS
https://www.youtube.com/watch?v=05HuTGeF5AA	He deserves everything, the best the ufc has ever seen, I’m a McGregor fan but this man is unbeatable. No need for a rematch I already know the outcome	[0.005979626439511776, 0.048558637499809265, 0.9454615712165833]	SPORTS
https://www.youtube.com/watch?v=05HuTGeF5AA	Good for him he picked the best moment to quit. Legend.	[0.03326329588890076, 0.16707617044448853, 0.7996604442596436]	SPORTS
https://www.youtube.com/watch?v=05HuTGeF5AA	Khabib fought that fight with his dad on his mind and still excelled. That is something most fighters couldn't even dream of doing. You are an exceptional man khabib.	[0.013313161209225655, 0.11720272898674011, 0.8694841861724854]	SPORTS
https://www.youtube.com/watch?v=05HuTGeF5AA	First word from his mouth (Alhamdulillah) that's the secret behind his success	[0.00830219779163599, 0.379521906375885, 0.6121760010719299]	SPORTS
https://www.youtube.com/watch?v=05HuTGeF5AA	Alhamdulelah, best boxers and fighters in the history are MUSLIM And they are most decent athletes RIP Muhammad Ali Mike tyson Khabib the eagle	[0.007509307470172644, 0.16669730842113495, 0.8257935047149658]	SPORTS
https://www.youtube.com/watch?v=2fqYgNR6174	The old man at 4:00 didn't hear what he said that was so funny, the guys next to him says just laugh.	[0.05244886875152588, 0.36011606454849243, 0.5874350666999817]	SPORTS
https://www.youtube.com/watch?v=2fqYgNR6174	The fact that he acknowledged the whole family shows he's a class act!	[0.005829591769725084, 0.07338550686836243, 0.9207848906517029]	SPORTS
https://www.youtube.com/watch?v=2fqYgNR6174	Thankyou shaq for acknowledging his parents. No matter what may have gone on over the years they must be in great pain. Great speech ❤	[0.029917528852820396, 0.13747766613960266, 0.8326047658920288]	SPORTS
https://www.youtube.com/watch?v=2fqYgNR6174	The fact that Shaq mentioned kobe's parent and make Vanessa smile this is a good and a goal speech 👌🏾👍💔🙏🙏🙏 RIP mamba RIP GiGi and the others wo past 🙏💔	[0.005422939080744982, 0.08511627465486526, 0.909460723400116]	SPORTS
https://www.youtube.com/watch?v=2fqYgNR6174	Was nice of Shaq to acknowledge Kobe’s parents. Prayers to all the families	[0.012555183842778206, 0.2470649629831314, 0.7403797507286072]	SPORTS
https://www.youtube.com/watch?v=2fqYgNR6174	Shaq made Vanessa laugh. Good job!	[0.0029257924761623144, 0.033085089176893234, 0.9639891982078552]	SPORTS
https://www.youtube.com/watch?v=DX2gun7KRfQ	Rogan at 1:22 you can tell he just ate an edible and is living his life	[0.01601243205368519, 0.321273535490036, 0.6627140641212463]	SPORTS
https://www.youtube.com/watch?v=4d0NNKTkk3E	As good as Rose’s kick was, the best part of that knockout was Pat Barry losing his mind on the side of the cage after the KO 😂	[0.007882320322096348, 0.13188304007053375, 0.860234797000885]	SPORTS
https://www.youtube.com/watch?v=4d0NNKTkk3E	Rose's headkick was perfect.From the set up to the execution 100% technical.	[0.004864601884037256, 0.06244813650846481, 0.9326873421669006]	SPORTS
https://www.youtube.com/watch?v=4d0NNKTkk3E	It's absolutely exceptional how long Stipe survived though, he took an insane amount of power punches and didn't fall. He's still the king of heavyweights in my opinion.	[0.01127423532307148, 0.13388799130916595, 0.8548378944396973]	SPORTS
https://www.youtube.com/watch?v=4d0NNKTkk3E	Massive respect to Stipe and Reyes for going forward even after taking those massive shots.	[0.00947768334299326, 0.23041580617427826, 0.7601063847541809]	SPORTS
https://www.youtube.com/watch?v=4d0NNKTkk3E	Knockout so good, UFC can't control putting it at the starting and at the end of the video.	[0.02034272439777851, 0.15158039331436157, 0.8280767798423767]	SPORTS
https://www.youtube.com/watch?v=4d0NNKTkk3E	Sandhagen's KO on Frankie Edgar is my personal favorite.	[0.001198458718135953, 0.03520160913467407, 0.9635999202728271]	SPORTS
https://www.youtube.com/watch?v=4d0NNKTkk3E	Miocic getting ko'd one of my favorites can't lie Francis is a beast	[0.007384268566966057, 0.0836884155869484, 0.9089272618293762]	SPORTS
https://www.youtube.com/watch?v=4d0NNKTkk3E	Usmans finish is my favorite, something about Masvidal’s limp body being pushed away after the punch is crazy	[0.040978603065013885, 0.19849452376365662, 0.7605269551277161]	SPORTS
https://www.youtube.com/watch?v=4d0NNKTkk3E	I know it was a massive KO, but man I don't think it can be overstated how impressive it was for Kamaru to outstrike Masvidal, even more so to knock him completely unconscious. What a champ.	[0.007648777216672897, 0.10286667197942734, 0.8894845843315125]	SPORTS
https://www.youtube.com/watch?v=b4OH3vBANa4	Best captain Best Finisher 🔥MSD	[0.0027860072441399097, 0.07590046525001526, 0.921313464641571]	SPORTS
https://www.youtube.com/watch?v=b4OH3vBANa4	I reduce watching cricket after his retirement. And I feel it's a blessing to live in the same time as he is living.	[0.014451451599597931, 0.14777494966983795, 0.8377735614776611]	SPORTS
https://www.youtube.com/watch?v=b4OH3vBANa4	I will not say he is the king because everyone know he is the king of cricket . Respect to a legendary player	[0.028969967737793922, 0.3383252024650574, 0.6327048540115356]	SPORTS
https://www.youtube.com/watch?v=b4OH3vBANa4	Msd ❤️miss him lot!!!	[0.007525053806602955, 0.06719959527254105, 0.9252753853797913]	SPORTS
https://www.youtube.com/watch?v=b4OH3vBANa4	All Time Miss You King 👑❤️😭	[0.0043082572519779205, 0.08191514760255814, 0.9137765765190125]	SPORTS
https://www.youtube.com/watch?v=b4OH3vBANa4	Who all are got goosebumps during watching this video?	[0.0052959430031478405, 0.2254863828420639, 0.7692176699638367]	SPORTS
https://www.youtube.com/watch?v=b4OH3vBANa4	No one can replace his place...never ever.... THE LEGEND MS DHONI 🙏🇮🇳💓	[0.053964655846357346, 0.2946653366088867, 0.6513699889183044]	SPORTS
https://www.youtube.com/watch?v=b4OH3vBANa4	World best captain ever ❤️	[0.0021358991507440805, 0.01512081827968359, 0.9827432036399841]	SPORTS
https://www.youtube.com/watch?v=b4OH3vBANa4	Best Batsman Best Finisher Best Keeper Best TeamLeader Best Husband Best Father Best HumanBeing Best In The Best MSD😍	[0.0017128257313743234, 0.05786467343568802, 0.9404223561286926]	SPORTS
https://www.youtube.com/watch?v=b4OH3vBANa4	ICC world cup 2011 ICC T20 world cup 2007 ICC champion trophy 2013 Thank you sir.Ms Dhoni Dhoni... ❤❤❤❤❤❤❤❤❤❤❤❤	[0.004596182145178318, 0.08292647451162338, 0.9124773144721985]	SPORTS
https://www.youtube.com/watch?v=vog7n-Wcb5k	He made our motherland proud all around the world! Thank you Malinga.	[0.0010930589633062482, 0.011164937168359756, 0.9877418875694275]	SPORTS
https://www.youtube.com/watch?v=vog7n-Wcb5k	*WORLD WILL ALWAYS MISS YOU BOTH DALE STEYN AND LASITH MALINGA FAVOURITE BOWLERS OF MY CHILDHOOD ❤*	[0.020427901297807693, 0.15351606905460358, 0.8260560631752014]	SPORTS
https://www.youtube.com/watch?v=dwYs7ss8ywY	ABD WILL PLAY 20 _20 WITH WEST INDIES😆😆😆😆😆😆	[0.008785475976765156, 0.38389456272125244, 0.6073199510574341]	SPORTS
https://www.youtube.com/watch?v=dwYs7ss8ywY	I'm disappointed that abd retired without winning the world cup. He is my favorite cricketer. After My nation India, SA is the team I support because of ABD Thank you Respect Love from India	[0.12783938646316528, 0.344169020652771, 0.527991533279419]	SPORTS
https://www.youtube.com/watch?v=dwYs7ss8ywY	Really surprised with his announcement beacus he was quite vocal about his dream of winning world cup for s.a.& he was looking for 2019 world cup for that.anyways... # legend AB Divilliars.salute to you sir.	[0.008979175239801407, 0.1328665316104889, 0.8581543564796448]	SPORTS
https://www.youtube.com/watch?v=dw2epS5x0aA	In this Match i support pakistan because if the semi final held between india and pakistan then absolutely india will beat pakistan and reached into the final 🤩😍	[0.002149803563952446, 0.04478911682963371, 0.9530609846115112]	SPORTS
https://www.youtube.com/watch?v=dw2epS5x0aA	Best bowling spell of the cricket.. I have ever seen 😍🔥	[0.0027400129474699497, 0.022859232500195503, 0.9744008183479309]	SPORTS
https://www.youtube.com/watch?v=dw2epS5x0aA	I’m Australian and still remember this as one of the best spells of aggressive pace I’ve seen. Watson looked scared out there and should’ve been caught in the deep. Would love to see the whole spell.	[0.022361958399415016, 0.1961035132408142, 0.7815344929695129]	SPORTS
https://www.youtube.com/watch?v=dw2epS5x0aA	This is the real talent of fast bowling m from india but first time I have seen Aussies in back foot Wahab Riaz u will be remembered for this fairiciois spell	[0.006687125191092491, 0.1761028915643692, 0.8172099590301514]	SPORTS
https://www.youtube.com/watch?v=dw2epS5x0aA	He is a really talented aggresive baller.Hope to see him In LPL🇱🇰❤️	[0.0014279150636866689, 0.02049936167895794, 0.9780727028846741]	SPORTS
https://www.youtube.com/watch?v=dw2epS5x0aA	Best spell in the history of the icc world Cup goosebumps 😬😬	[0.0020307591184973717, 0.027585959061980247, 0.97038334608078]	SPORTS
https://www.youtube.com/watch?v=dw2epS5x0aA	PAKISTAN is the land of pace and swing ❤❤	[0.0024038630072027445, 0.1473761796951294, 0.8502200841903687]	SPORTS
https://www.youtube.com/watch?v=lhUnZtZbIpk	I love how they make all the girls look the same.	[0.012468306347727776, 0.060686130076646805, 0.926845371723175]	FASHION & BEAUTY
https://www.youtube.com/watch?v=lhUnZtZbIpk	Who is the 3rd model? 😍😱	[0.0022532069124281406, 0.08594754338264465, 0.9117992520332336]	FASHION & BEAUTY
https://www.youtube.com/watch?v=7CkRsMmrUcI	One of my passions:VERSACE,i love it so much	[0.0028809914365410805, 0.0087625402957201, 0.9883564710617065]	FASHION & BEAUTY
https://www.youtube.com/watch?v=7CkRsMmrUcI	Love it 😍	[0.0055130524560809135, 0.023470917716622353, 0.9710160493850708]	FASHION & BEAUTY
https://www.youtube.com/watch?v=7CkRsMmrUcI	creepy and chic. Love it	[0.009512373246252537, 0.04465598240494728, 0.9458315968513489]	FASHION & BEAUTY
https://www.youtube.com/watch?v=yQK2pvmulYM	Please make a longer version of this. I could watch it for hours.	[0.012314599007368088, 0.1677858829498291, 0.8198996186256409]	FASHION & BEAUTY
https://www.youtube.com/watch?v=Y-6Mw9yFQoI	The attention to detail. The elegant silhouette. Gianna would be proud 👏	[0.00490775378420949, 0.09801972657442093, 0.8970723748207092]	FASHION & BEAUTY
https://www.youtube.com/watch?v=p3QUk6OU1jU	👙👑❣️ALL ON POINT & SO 🔥👏🏻👏🏻👏🏻👏🏻💫	[0.005270971450954676, 0.27295878529548645, 0.721770167350769]	FASHION & BEAUTY
https://www.youtube.com/watch?v=p3QUk6OU1jU	Nice factions	[0.08645447343587875, 0.36585670709609985, 0.547688901424408]	FASHION & BEAUTY
https://www.youtube.com/watch?v=p3QUk6OU1jU	So nice	[0.0029048945289105177, 0.02303304336965084, 0.9740621447563171]	FASHION & BEAUTY
https://www.youtube.com/watch?v=PEUuSm7gHHk	No offence to MS but I think you should give the credit to Hardik pandya for his incredible bowling. because he was the one who got the match even this close.	[0.007022745907306671, 0.1361551284790039, 0.8568220138549805]	SPORTS
https://www.youtube.com/watch?v=PEUuSm7gHHk	Scientists still figuring it out that how Mahi ran faster than the speed of light ??? 😂😂😂😂😂❤️❤️❤️🥰🥰	[0.012977072969079018, 0.10259027779102325, 0.8844326138496399]	SPORTS
https://www.youtube.com/watch?v=PEUuSm7gHHk	0:18 What a presences of MSD. He was saying to his teammates'OUT' very confidently!!!!	[0.01423888560384512, 0.2563942074775696, 0.7293668389320374]	SPORTS
https://www.youtube.com/watch?v=PEUuSm7gHHk	5 YEARS PASSED TIME FLIES SO FAST 🙂	[0.027600985020399094, 0.19369634985923767, 0.7787025570869446]	SPORTS
https://www.youtube.com/watch?v=PEUuSm7gHHk	Me, my sister and my dad huddled up and started jumping like kids !!! The memories Dhoni has given us	[0.013318647630512714, 0.19713245332241058, 0.789548933506012]	SPORTS
https://www.youtube.com/watch?v=PEUuSm7gHHk	being a bangladeshi, to be honest bangladesh actually did quite well in that match to come that close to winning, india was a much better side and it was their venue, those 2 boundaries mushfiq hit were lucky, and then luck ran out. dhoni just stood little closer to the wicket for last ball, but other wicket keepers would have done the same.	[0.015357735566794872, 0.2480694204568863, 0.7365728616714478]	SPORTS
https://www.youtube.com/watch?v=PEUuSm7gHHk	I know what excitement was at that time when I'm watching this match live on my TV........🤩🤩🤩 I'm just praying to God .....that India win this match 🙏 Last over is full of surprises...... In last over Bangladesh need 11 runs.....and over be like 4 4 1 W W W	[0.009617258794605732, 0.12284952402114868, 0.8675331473350525]	SPORTS
https://www.youtube.com/watch?v=PEUuSm7gHHk	"""LEGENDS ARE THOSE WHO IS WATCHING THIS IN SLO-MO😂😆👏💯"""	[0.03134797886013985, 0.39776062965393066, 0.5708913803100586]	SPORTS
https://www.youtube.com/watch?v=PEUuSm7gHHk	Maahi will be back ❤️❤️❤️ Legends never retire... 🔥🔥🔥	[0.001861106837168336, 0.03016599453985691, 0.9679728150367737]	SPORTS
https://www.youtube.com/watch?v=PEUuSm7gHHk	I was more happy that Bangladeshis were crying. Loved it	[0.00343693932518363, 0.015718350186944008, 0.9808448553085327]	SPORTS
https://www.youtube.com/watch?v=ltTpu60Q6XE	At least this woman have beautiful body, with all in the place. They are not like skeletons 😏	[0.012487334199249744, 0.11825098842382431, 0.8692617416381836]	FASHION & BEAUTY
https://www.youtube.com/watch?v=ltTpu60Q6XE	This futuristic idea of swimwear is very interesting but I wonder how practical the outfits really are. I can see a market for these designs in the elite sports domain. I would love to try on something like this!	[0.00131801120005548, 0.018575457856059074, 0.9801064133644104]	FASHION & BEAUTY
https://www.youtube.com/watch?v=A04yr-mqAE0	What song is this?? 🙏🏼	[0.002628402318805456, 0.1837681084871292, 0.8136035203933716]	FASHION & BEAUTY
https://www.youtube.com/watch?v=A04yr-mqAE0	2:18 You're welcome	[0.001898132381029427, 0.07034997642040253, 0.9277518391609192]	FASHION & BEAUTY
https://www.youtube.com/watch?v=A04yr-mqAE0	Lovely ❤	[0.0030209349934011698, 0.02817932702600956, 0.9687995910644531]	FASHION & BEAUTY
https://www.youtube.com/watch?v=A04yr-mqAE0	They are 100 times beautiful than the Victoria secret angel	[0.003166050184518099, 0.025759832933545113, 0.9710741639137268]	FASHION & BEAUTY
https://www.youtube.com/watch?v=A04yr-mqAE0	Amazing all, I like it	[0.0037239480298012495, 0.030987491831183434, 0.9652885794639587]	FASHION & BEAUTY
https://www.youtube.com/watch?v=OMKb0p4HZPs	Wow! Finally. Girls that look just like the rest of us. Full of curves. Great job girls.	[0.002399184973910451, 0.026473788544535637, 0.9711269736289978]	FASHION & BEAUTY
https://www.youtube.com/watch?v=OMKb0p4HZPs	The women and clothes are perfection!	[0.004318800754845142, 0.036995891481637955, 0.9586852788925171]	FASHION & BEAUTY
https://www.youtube.com/watch?v=OMKb0p4HZPs	7:24 😍	[0.003927377052605152, 0.0795651450753212, 0.9165074229240417]	FASHION & BEAUTY
https://www.youtube.com/watch?v=OMKb0p4HZPs	The very best swimsuit presentation I have ever seen...excellent suits and perfect models!	[0.0015320833772420883, 0.009793437086045742, 0.9886744022369385]	FASHION & BEAUTY
https://www.youtube.com/watch?v=OMKb0p4HZPs	The girl with the long hair was my favorite.	[0.0014015038032084703, 0.025285471230745316, 0.97331303358078]	FASHION & BEAUTY
https://www.youtube.com/watch?v=OMKb0p4HZPs	0:45 oooooh honey, what's your number😍	[0.002642424311488867, 0.12155470252037048, 0.8758029937744141]	FASHION & BEAUTY
https://www.youtube.com/watch?v=OMKb0p4HZPs	Love this adding to GLAMGIRL.LIVE	[0.0013790243538096547, 0.019711919128894806, 0.9789090752601624]	FASHION & BEAUTY
https://www.youtube.com/watch?v=Hyfc_MLpkRw	Makes me want to invest heavily in 3M	[0.006117979995906353, 0.32101675868034363, 0.6728653311729431]	FASHION & BEAUTY
https://www.youtube.com/watch?v=Hyfc_MLpkRw	nice music ,,,,succsesfor you and god blessing you	[0.0013746216427534819, 0.023751894012093544, 0.9748734831809998]	FASHION & BEAUTY
https://www.youtube.com/watch?v=Hyfc_MLpkRw	The model that came out around 5:50 was simply stunning.	[0.0018009673804044724, 0.02259962260723114, 0.9755993485450745]	FASHION & BEAUTY
https://www.youtube.com/watch?v=Hyfc_MLpkRw	nice show, beutiful models :D	[0.0017345321830362082, 0.016222361475229263, 0.9820431470870972]	FASHION & BEAUTY
https://www.youtube.com/watch?v=bs4U4_c-5A4	What no one tells you about jeans: not a must to own a pair, linen or linen mix cotton pants are far more comfortable in the summer	[0.055297985672950745, 0.39851245284080505, 0.546189546585083]	FASHION & BEAUTY
https://www.youtube.com/watch?v=bs4U4_c-5A4	Reminder for myself: workout and be in calorie deficit so u can look this good while wearing jeans	[0.008729660883545876, 0.19332380592823029, 0.797946572303772]	FASHION & BEAUTY
https://www.youtube.com/watch?v=bs4U4_c-5A4	The only thing about high waisted jeans is like I feel like I don’t have a butt when I wear them!	[0.06471869349479675, 0.36711856722831726, 0.5681627988815308]	FASHION & BEAUTY
https://www.youtube.com/watch?v=bs4U4_c-5A4	I like to buy Walmart jeans tbh they are really comfortable and I got an hourglass shape so 😂🤷‍♀️	[0.001650765654630959, 0.04691019654273987, 0.9514390230178833]	FASHION & BEAUTY
https://www.youtube.com/watch?v=bs4U4_c-5A4	I've always loved high waisted jeans so I'm really happy they fit my body type	[0.0011871476890519261, 0.00949614867568016, 0.9893167018890381]	FASHION & BEAUTY
https://www.youtube.com/watch?v=bs4U4_c-5A4	I mean high waisted jeans tend to have better pockets so thanks for the hour glass	[0.00883724819868803, 0.21093909442424774, 0.7802237272262573]	FASHION & BEAUTY
https://www.youtube.com/watch?v=bs4U4_c-5A4	My favorite pair of jeans is from H&M and its called shaping jeans	[0.0010102468077093363, 0.025351829826831818, 0.9736379384994507]	FASHION & BEAUTY
https://www.youtube.com/watch?v=aWWc2VcsTjo	Great tips thanks. 💅	[0.002003405475988984, 0.029743226245045662, 0.9682532548904419]	FASHION & BEAUTY
https://www.youtube.com/watch?v=aWWc2VcsTjo	Wow, thank u, I didn't know a couple of those tricks, thanks! 😁	[0.002192605985328555, 0.020431578159332275, 0.9773759841918945]	FASHION & BEAUTY
https://www.youtube.com/watch?v=aWWc2VcsTjo	Damn ! I m a makeup freak & u r absolutely incredible !! Why din't I discover your channel before ! Lots of love from India ! ❤️	[0.003186331130564213, 0.012607942335307598, 0.9842056632041931]	FASHION & BEAUTY
https://www.youtube.com/watch?v=aWWc2VcsTjo	Most helpful video out there! Thank you!!!	[0.0014004355762153864, 0.008330213837325573, 0.990269124507904]	FASHION & BEAUTY
https://www.youtube.com/watch?v=aWWc2VcsTjo	These tips are awesome! Thanks!	[0.0015569189563393593, 0.008789691142737865, 0.9896535873413086]	FASHION & BEAUTY
https://www.youtube.com/watch?v=aWWc2VcsTjo	Awesome hacks! Love this vid!	[0.0018414277583360672, 0.0084862494841218, 0.9896724820137024]	FASHION & BEAUTY
https://www.youtube.com/watch?v=aWWc2VcsTjo	Great tips! Thank you👌👏	[0.0016895611770451069, 0.01518192421644926, 0.9831284880638123]	FASHION & BEAUTY
https://www.youtube.com/watch?v=aWWc2VcsTjo	Thanks great tips 😍	[0.002342182444408536, 0.02744598127901554, 0.970211923122406]	FASHION & BEAUTY
https://www.youtube.com/watch?v=aWWc2VcsTjo	Love that nail scrapper...but I can't find Anything like it. Do you have a link?	[0.04975026100873947, 0.21474577486515045, 0.7355039715766907]	FASHION & BEAUTY
https://www.youtube.com/watch?v=aWWc2VcsTjo	Hey can you make a video on taking care of nails actually and not relating it with nail polish? I never wear nail polish but I still want my nails to look awesome and healthy by themselves.	[0.03467206656932831, 0.24121926724910736, 0.7241086959838867]	FASHION & BEAUTY
https://www.youtube.com/watch?v=aWWc2VcsTjo	Just simply peel like not big deal!💁🏻	[0.013434004969894886, 0.21336902678012848, 0.7731968760490417]	FASHION & BEAUTY
https://www.youtube.com/watch?v=sdSRL3gHgZQ	Being a woman can be so expensive * sigh * ... *I love being a woman tho*	[0.0855795294046402, 0.1773902177810669, 0.7370302081108093]	FASHION & BEAUTY
https://www.youtube.com/watch?v=sdSRL3gHgZQ	good Lord. you're a badass for showing your bikini line on YouTube.	[0.005378444213420153, 0.042658209800720215, 0.9519634246826172]	FASHION & BEAUTY
https://www.youtube.com/watch?v=sdSRL3gHgZQ	That sounds like a lot of works... Glad that I’m Asian I rarely grow any hair	[0.04613645374774933, 0.3482624888420105, 0.6056011319160461]	FASHION & BEAUTY
https://www.youtube.com/watch?v=sdSRL3gHgZQ	i'm so glad i found this. I thought my bikini line wasnt normal because i only ever see flawless ones all over social media. THANKYOU FOR MAKING ME FEEL NORMAL <3	[0.004418516531586647, 0.02580883912742138, 0.9697727560997009]	FASHION & BEAUTY
https://www.youtube.com/watch?v=sdSRL3gHgZQ	Excuse me, didn't you just give birth? Where did you get that body? hahahah you're just amazing 🤗😍	[0.0037536995951086283, 0.026654498651623726, 0.9695919156074524]	FASHION & BEAUTY
https://www.youtube.com/watch?v=L414AMdFIAg	GREAT CHANNEL WATCH MY CHANNEL AND SUBSCRIBE TO MY VIDEOS !	[0.002506689168512821, 0.10471847653388977, 0.892774760723114]	FASHION & BEAUTY
https://www.youtube.com/watch?v=L414AMdFIAg	Why is everybody being so mean?? Andrea is absolutely beautiful, AND by the way, even if she did get a nose job (which doesn't even matter because she is OBVIOUSLY gorgeous) why would it concern you??	[0.19778312742710114, 0.274840772151947, 0.5273760557174683]	FASHION & BEAUTY
https://www.youtube.com/watch?v=L414AMdFIAg	You're too cute♡	[0.0018486622720956802, 0.011052566580474377, 0.9870986938476562]	FASHION & BEAUTY
https://www.youtube.com/watch?v=L414AMdFIAg	Looks awesome--you make it look so easy! Have you ever contoured with just powders over set foundation?	[0.0011115232482552528, 0.011757835745811462, 0.9871307015419006]	FASHION & BEAUTY
https://www.youtube.com/watch?v=6tQagifnBLY	Whenever I watch her channel, I get actually inspired to work on myself and get prettier. Unlike other channels that just make you feel worse about yourself	[0.030195921659469604, 0.14972734451293945, 0.8200766444206238]	FASHION & BEAUTY
https://www.youtube.com/watch?v=6tQagifnBLY	I love to wear red its literally so empowering. I feel like a sexy mafia boss lady thats ready to kill	[0.0035335877910256386, 0.015170360915362835, 0.9812960624694824]	FASHION & BEAUTY
https://www.youtube.com/watch?v=6tQagifnBLY	I'm sorry but I can't get over your teeth and your smile!!! So perfect 😭	[0.046488530933856964, 0.08929412066936493, 0.864217221736908]	FASHION & BEAUTY
https://www.youtube.com/watch?v=6tQagifnBLY	Ok so this is really good advice but I also feel like this is exclusively for girls who are 120	[0.007218731567263603, 0.0926596149802208, 0.9001216888427734]	FASHION & BEAUTY
https://www.youtube.com/watch?v=6tQagifnBLY	I love wearing more tighter revealing clothes but not to be sexy for others but I myself think my body looks amazing and beautiful in them but I also think I look sexy in a 4xl shirt with some nice socks or mom jeans sexy is your confidence and how you present yourself	[0.0015107318758964539, 0.014524182304739952, 0.9839649200439453]	FASHION & BEAUTY
https://www.youtube.com/watch?v=6tQagifnBLY	Her hair is life	[0.004701304715126753, 0.09389436990022659, 0.9014044404029846]	FASHION & BEAUTY
https://www.youtube.com/watch?v=6tQagifnBLY	I love your videos!! You’re so smart I feel like you could seduce anyone 😂	[0.0059999567456543446, 0.02076655440032482, 0.9732334017753601]	FASHION & BEAUTY
https://www.youtube.com/watch?v=6tQagifnBLY	Leggings come in so many different textures & styles now. I love them with oversized sweaters or fitted tops. You can layer a blazer for a more put together look. At least this is what works for me. I am a sporty girl & I live in comfy clothes. For me this style paired with bold brows, minimal makeup & clean nails works the best ✨	[0.0012097916333004832, 0.019915401935577393, 0.9788747429847717]	FASHION & BEAUTY
https://www.youtube.com/watch?v=6tQagifnBLY	Girl, yes! I am a mom of a 19 month old and I’m JUST NOW getting myself put back together. I struggled because of thyroid issues, anxiety, and depression. But now that I’m back on track I’ve been buying clothes, makeup, and shoes. I got my nails done for the first time in 2 years. And I’m getting my hair done this week for the first time in over a year. It is making a world of difference. When you look good, you feel good! I’ve been a much better mom and wife as of late now that I’m happier.	[0.002734035486355424, 0.020383069291710854, 0.9768829941749573]	FASHION & BEAUTY
https://www.youtube.com/watch?v=6tQagifnBLY	You're one of the most natural sexy woman i've ever seen! ❤️	[0.0013040181947872043, 0.00718706427142024, 0.991508960723877]	FASHION & BEAUTY
https://www.youtube.com/watch?v=XvF-v5LaSSo	Soo helpful. But everyone remember: You can be a trash bag and still be the most beautiful person ever if you’re kind ❤️	[0.004379225429147482, 0.03231324255466461, 0.9633074998855591]	FASHION & BEAUTY
https://www.youtube.com/watch?v=XvF-v5LaSSo	This video was actually really cool and helpful, thank you!!	[0.0014894634950906038, 0.006415150593966246, 0.992095410823822]	FASHION & BEAUTY
