Unnamed: 0	id	url	comment
16587	134	https://www.youtube.com/watch?v=05HuTGeF5AA	Just breathe bro damn
16588	135	https://www.youtube.com/watch?v=05HuTGeF5AA	still tears me up a bit but i aint no bitcc
16589	136	https://www.youtube.com/watch?v=05HuTGeF5AA	Oh listen you all son of bitches You all say khabib is all time best fighter he is the greatest nobody is match for him but he only use takedowns and he submit his opponent fighting like girls Real Fighters knock out people not like this Khabib is no good in Hand to hand fighting he fighting style is wrecked
16590	137	https://www.youtube.com/watch?v=05HuTGeF5AA	why is he wearing a wig can someone explain
16591	138	https://www.youtube.com/watch?v=05HuTGeF5AA	No fake confidence, no trash talk, just PURE fight skills and class. Long life Khabib !!!
16592	139	https://www.youtube.com/watch?v=05HuTGeF5AA	Bnyakan gaya
16593	140	https://www.youtube.com/watch?v=05HuTGeF5AA	I think 🤔 hes not happy being a fighter in his own will . It's just his old man wants that .he is inspired when his father acknowledges him. He love being acknowledge by his father. But now his father died. His Will for fighting is gone. And a relief he retire on body aches.. he's so tired doing that .. sorry im a judgemental person 😂
16594	141	https://www.youtube.com/watch?v=05HuTGeF5AA	You may hate him , You may love him But you can't ignore him What a personality dude❤️ Respect.❤️
16595	142	https://www.youtube.com/watch?v=05HuTGeF5AA	*You either die a hero,or live long enough to see yourself become a villain*
16596	143	https://www.youtube.com/watch?v=05HuTGeF5AA	ONE WORD IS ENOUGH FOR KHABIB.... ALHAMDULILLAH ☝️
16597	144	https://www.youtube.com/watch?v=05HuTGeF5AA	i had the chills the whole time
16598	145	https://www.youtube.com/watch?v=05HuTGeF5AA	I really can't take Khabib seriously here with that hair cut. He looks like a fuckin feather duster 🤣🤣🤣 oh shit wait is it a hat or hair? Either way it's really beyond bizarre. I can't even begin to deal with it
16599	146	https://www.youtube.com/watch?v=05HuTGeF5AA	Hes great but constantly struggled to get weight n never moved up,,,,, so really he was a heavier guy who cut so bad every fight to put weight on to smoother the opposition so never will be a great at one struggling weight
16600	147	https://www.youtube.com/watch?v=05HuTGeF5AA	I love Khabib and his record will forever leave a dynasty and I hope people look up to him as a role model and for inspiration. But I just can't find myself categorising him as one of the greatest ever as I just found him very one dimensional and not very entertaining.
16601	148	https://www.youtube.com/watch?v=05HuTGeF5AA	Why the hell is nobody wearing a mask?
16602	149	https://www.youtube.com/watch?v=05HuTGeF5AA	“DC, I love you brother”. Last words in the octagon. What a legend.
16603	150	https://www.youtube.com/watch?v=05HuTGeF5AA	Islam is a message for humanity
16604	151	https://www.youtube.com/watch?v=05HuTGeF5AA	I salute you khabib and i feel what you felt about your father, when i hear you saying words about your father I can’t hold my tears back. Rest in paradise both of our father’s.
16605	152	https://www.youtube.com/watch?v=05HuTGeF5AA	"too lazy to translate everything he said in russian but at the end he said ""If you have parents then be happy with them, I have one parent left and that is my mom, I wanted to spend more time with her""."
16606	153	https://www.youtube.com/watch?v=05HuTGeF5AA	Does anyone else ever just come back to this video to listen to the greatest fighter of all time say his goodbye? I am happy I got to experience his domination.
16607	154	https://www.youtube.com/watch?v=05HuTGeF5AA	He is only 29 and retired wtf man and everyone’s in the comments section called him a legend no he is not a legend. (stupid decision ever)🤣🤣🤣
16608	155	https://www.youtube.com/watch?v=05HuTGeF5AA	Coward, never really fought anyone and only worried about retiring with a perfect record, the way he got the belt in itself is embarrassing, he got the belt cos the then-current champion had to pull out cos of injury and some nobody had to be called up in less than 24hrs notice, be real, he fought conor at the worst shape of his career, everyone in the world except him wanted a rematch but he retired before conor could be fit again
16609	156	https://www.youtube.com/watch?v=05HuTGeF5AA	3:08 Trevor Wittman's facial expression showing his love for the sport and athletes is a hidden gem I think
16610	157	https://www.youtube.com/watch?v=05HuTGeF5AA	The only thing I dislike about this is that Joe wasn’t the one to interview him on his retirement speech.
16611	158	https://www.youtube.com/watch?v=05HuTGeF5AA	"I completely disagree with Khabib that he has nothing else to prove. These are my issues with Khabib: 1. He had a total of 13 UFC fights in his entire career and defended his title only 3 times. 2. Of the fighters he fought, none of them were champions in their prime: He beat RDA before he had peaked, beat Conor after two years of inactivity (would have lost in 2015 against him), and beat Poirier and Gaethje who were weak contenders in an empty division. 3. He lost his fight to Tibau, who had 28 significant strikes to Khabib's 25, with a 32% landing rate compared to Khabib's 24%. 4. He ends his career with a total of 8 fights in the last 8 years, making him the least active champion in UFC history. After all, the rule is that you give up your title after one year of inactivity, so he did the absolute minimum to maintain his title and minimize possible losses. 5. His style is one of the lamest in the world because the UFC is meant to determine the best fighting style, but his strategy of pushing people into the fence and holding them there wouldn't work in a real street fight because his eyes would get poked out, so he's using some kind of cheap technicality to win fights with a fighting style that doesn't actually work in real life, defeating the entire purpose of the competition and why the UFC was started. 6. If he actually fought at the weight he walks around at of 185, he would lose to Israel Adesanya without much of a contest. 7. Even if he fought 15 pounds below his walk around weight and fought Kamaru Usman at 170 pounds, he would lose there too. 8. Khabib was brought up to avoid losses, and avoided fighting anyone like GSP or Anthony Pettis in 2014 to protect his record. 9. In the original days of UFC, to determine the best fighter in the world, Khabib wouldn't even be in the top 10 contenders, would get smashed, and no one would hear about him. Shrinking down to 155 pounds to fight small guys is an advantage that gives a special advantage to short guys like Khabib. Fighting a longer fighter like Jon Jones, he wouldn't stand a chance, even if both fought at 200 pounds, which would be easy for Khabib to make. 10. All in all, he feels like very much a paper tiger champion: a fighter brought up with barely any fights, who lost to Tibau, has a fighting style that doesn't work in real fights, who fought at an artificially low weight class with no good wrestlers or top contenders to be heavier than everyone else on fight night by 10 pounds, then vacated the title quickly to avoid losing. In the old days of the UFC, we never would have heard of Khabib because his approach only works at an artificially low weight class with no good wrestlers and he isn't actually as good a fighter as any of the big guys. Conclusion: Khabib Nurmagomedov barely fought, barely had any challenges, had a fighting style that doesn't work in the real world, ducked tough opponents, and fought at an artificially small and easy weight class because he would have been destroyed by real men. He is the most overrated fighter in UFC history, and did nothing to prove his greatness. Beating a 5'7"" guy by weighing 10 pounds more than him and pushing him into the fence doesn't show greatness of any kind: it just shows that he can beat small guys with a lame fighting style that doesn't even work in the real world."
16612	159	https://www.youtube.com/watch?v=05HuTGeF5AA	Khabib best lightweight yes, but P4P NO..., he only defened his title 3 times, also even bigger fact to this statement is that he simply never challenged himself with higher competition, I' ve mean on 170 pounds fight against Usman..., can't blame him tho, cause he knows this would be toughfest challenge for him by far.
16613	160	https://www.youtube.com/watch?v=05HuTGeF5AA	saying in Russian: guys big thank you, when I started 2008 mma and signed to ufc in 2012 and a lot of people doubting me, I’m simple boy from remote village, and yesterday my brother said I’m most googled person rn, I didn’t know it would happen. We are was just going for gold, please take care of your parents, I’ll take care of my mother.
16614	161	https://www.youtube.com/watch?v=05HuTGeF5AA	Give Khabib 1 hour he will choke out everyone who disliked.
16615	162	https://www.youtube.com/watch?v=05HuTGeF5AA	He is scared 😂 running from rematch to corner 😂
16616	163	https://www.youtube.com/watch?v=05HuTGeF5AA	Scared to lose
16617	164	https://www.youtube.com/watch?v=05HuTGeF5AA	What a man seriously I'm Irish nd he's a gentleman honestly
16618	165	https://www.youtube.com/watch?v=05HuTGeF5AA	His fights were boring as fuck don't @ me
16619	166	https://www.youtube.com/watch?v=05HuTGeF5AA	"Khabib's last words in the octagon ""DC i love you brother"""
16620	167	https://www.youtube.com/watch?v=05HuTGeF5AA	And there goes a legend...just like that.
16621	168	https://www.youtube.com/watch?v=05HuTGeF5AA	Did he have a wig on? Or is that his real hair
16622	169	https://www.youtube.com/watch?v=05HuTGeF5AA	All of u noticed even his gloves were not ready to leave his hand
16623	170	https://www.youtube.com/watch?v=05HuTGeF5AA	Guy is a machine, much respect for him as an athlete. Keep sport free of religion and politics.
16624	171	https://www.youtube.com/watch?v=05HuTGeF5AA	"""I'm not sure anybody under 185 pounds in the UFC or in the world could beat that man..."" - Justin Gaethje *Let that sink in...*"
16625	172	https://www.youtube.com/watch?v=05HuTGeF5AA	I usually dont question things often but WHY do people dislike stuff like this???
16626	173	https://www.youtube.com/watch?v=05HuTGeF5AA	Gay how you going to retire before u fight Dillion
16627	174	https://www.youtube.com/watch?v=05HuTGeF5AA	If Usman is not goat then your so called biggest star Khabib is no near Goat status.He is just overhyped wrestler with many blind internet followers.Just 3 title defense
16628	175	https://www.youtube.com/watch?v=05HuTGeF5AA	Why?? We want a rematch between Conor and Khabib.. Conor will show him his place and end his winning streak..
16629	176	https://www.youtube.com/watch?v=05HuTGeF5AA	The gloves didn't want to leave his hands
16630	177	https://www.youtube.com/watch?v=05HuTGeF5AA	When khabib was fighting with bear 🐻 Conor was sleeping with teddy bears 🧸 khabib was training with bears 🐻 and Conor is training with drinking beer 🍻. Alhamdulilah what a legend ☝️. khabib nurmagomedov the living legend started of with bear and finished it 29-0 Alhamdulila ☝️good or bad everything from Allah ☝️best and greatest of all time MMA fighter khabib nurmagomedov☝️☝️☝️ legendary father abdulmanap nurmagomedov and legendary son khabib nurmagomedov ☝️☝️☝️🇷🇺🇷🇺🇷🇺pride of Russia ☝️☝️☝️🌎🌍🌏 great Ambassador of Muslim ummah the legend of mma 🥊 role model for youths 🥊🥊🥊🥊🥊🥊🥊 respect to AKA 🇺🇸🇺🇸🇺🇸 ❤️❤️❤️ whole global 🌍🌎🌏 like this legendary personality
16631	178	https://www.youtube.com/watch?v=05HuTGeF5AA	Dislikes are from irish people
16632	179	https://www.youtube.com/watch?v=05HuTGeF5AA	One more match khabib vs cornor
16633	180	https://www.youtube.com/watch?v=05HuTGeF5AA	i thought he forgot DC but no man, in the last seconds he told he never forget those who stands by his side.
16634	181	https://www.youtube.com/watch?v=05HuTGeF5AA	Why 30-0, why not 32-0 ? Khabib should fight GSP, Olivera, Tony. Numbers don't make history, legacy does. 🔥🏆
16635	182	https://www.youtube.com/watch?v=05HuTGeF5AA	Xyz
16636	183	https://www.youtube.com/watch?v=05HuTGeF5AA	We love you Nurmagomedov. Respect from the US.
16637	184	https://www.youtube.com/watch?v=05HuTGeF5AA	Khabib is so gay for his dad
16638	185	https://www.youtube.com/watch?v=05HuTGeF5AA	3:57 “Dustin and conor gonna fight I choke both of them” lmaoooo
16639	186	https://www.youtube.com/watch?v=05HuTGeF5AA	No one pointed out that this video is the most viewed ufc octagon interview
16640	187	https://www.youtube.com/watch?v=05HuTGeF5AA	Khabib lost to the gloves... proof at the beginning of the video
16641	188	https://www.youtube.com/watch?v=05HuTGeF5AA	Good Riddance
16642	189	https://www.youtube.com/watch?v=05HuTGeF5AA	"I like Khabib because he's about living a meaningful and spiritual life. He sees Conor and is like ""Keep the yachts, watches, suits and (bad) whiskey . . . they are just trinkets."""
16643	190	https://www.youtube.com/watch?v=05HuTGeF5AA	The dude who punched conor standing right behind him on camera
16644	191	https://www.youtube.com/watch?v=05HuTGeF5AA	He is humble human
16645	192	https://www.youtube.com/watch?v=05HuTGeF5AA	Khabibs last word in the octagon: DC, I love you brother
16646	193	https://www.youtube.com/watch?v=05HuTGeF5AA	Khabib boring coward fighter. He just wants submission and dont like to fight fist to fist to his opponent .. hes not a tough fighter in the ufc boring fighter in the history of ufc.( BORING FIGHTER IN MMA EVER )
16647	194	https://www.youtube.com/watch?v=05HuTGeF5AA	Khabib : I'm retired . . Everybody : turn on location
16648	195	https://www.youtube.com/watch?v=05HuTGeF5AA	I would dare to say his acomplishmets are so fenomenal you can pretty much say its supernatural what he acomplished, 29 wins against 29 different man without a drop of blood, its like he have GOD on his side all the time. G.O.A.T
16649	196	https://www.youtube.com/watch?v=05HuTGeF5AA	Who is here after conor mcgregor lost to dustin poirier
16650	197	https://www.youtube.com/watch?v=05HuTGeF5AA	"Khabib thanked everyone else then looked around at the end, saw DC & said: "" DC love you brother "" the character of this man is unmatchable..."
16651	198	https://www.youtube.com/watch?v=05HuTGeF5AA	Who is DC?
16652	199	https://www.youtube.com/watch?v=05HuTGeF5AA	When Khabib said to Justin “I know a lot of things about you” Justin was like “oh sh!t”
16653	200	https://www.youtube.com/watch?v=05HuTGeF5AA	Typical UFC drama, now Khabib is planning to return. Excited to see him return, but can't guess his next opponent; either GSP or McGregor. (Conor is going to destroy Dustin for sure, and becomes the #1 LW contender, then Khabjb fights him for title defence)
16654	201	https://www.youtube.com/watch?v=05HuTGeF5AA	RIP Gaethje's dad, John Ray Gaethje.
16655	202	https://www.youtube.com/watch?v=05HuTGeF5AA	Ive never had a normal life and both parents are dead. i wish i had a good family structure like Khabib
16656	203	https://www.youtube.com/watch?v=05HuTGeF5AA	"""Dustin and Connor are gonna fight in January, I choked them out. Both of them. I'm not interested for this."" What a savage💀💀💀"
16657	204	https://www.youtube.com/watch?v=05HuTGeF5AA	Khabib says, Gaethje helps him 2006, hmm, whats a help?
16658	205	https://www.youtube.com/watch?v=05HuTGeF5AA	"""When Allah with you nobody can stop you"" The most liked phrase by Khabib."
16659	206	https://www.youtube.com/watch?v=05HuTGeF5AA	This fight was rigged from the start to favour kabob. Gathie is a sellout. They both have the same management and now the toarch is passed to the new champ
16660	207	https://www.youtube.com/watch?v=05HuTGeF5AA	A little douchey to demand best pound for pound “because I deserve it” but still the GOAT.
16661	208	https://www.youtube.com/watch?v=05HuTGeF5AA	My grandma just passed away so came to see this again. I don't know. It is strangely comforting.
16662	209	https://www.youtube.com/watch?v=05HuTGeF5AA	3:43 look at how bloody and how much blood Khabib's right foot has lost. It happened when he put the triangle against the cage.In addition, he had already injured two toes on his left leg before fighting. Crazy
16663	210	https://www.youtube.com/watch?v=05HuTGeF5AA	I'm actually happy that he retired because now his toxic casual fanbase will gradually dissipate and we as normal fans can have better conversations in the comments. But khabib is an amazing fighter though.
16664	211	https://www.youtube.com/watch?v=05HuTGeF5AA	It’s hard to break a man who has god on his side.
16665	212	https://www.youtube.com/watch?v=05HuTGeF5AA	He has done all the hard work since he was a kid , now I just wish him happiness and peace and that he enjoys the rest of his life as the GOAT he is ♥️
16666	213	https://www.youtube.com/watch?v=05HuTGeF5AA	I’ll show my kids where men cried
16667	214	https://www.youtube.com/watch?v=05HuTGeF5AA	I’m not a big UFC or khabib fan so can someone explain why khabib where’s that after fights?
16668	215	https://www.youtube.com/watch?v=05HuTGeF5AA	can someone tell me: are all his team Russian?
16669	216	https://www.youtube.com/watch?v=05HuTGeF5AA	You can hate him, you can love him but you must repect him.
16670	217	https://www.youtube.com/watch?v=05HuTGeF5AA	This man is like the Muslims of the old times who fought against Crusaders respectfull for the Enemy for Humans believed in Humanity These Muslims we Respect from an Orthodox Respect is Everything ☦☪️ love from Greece 🇬🇷
16671	218	https://www.youtube.com/watch?v=05HuTGeF5AA	What a joke this man said he wanted to fight the best in the world and he fights them one time and then he runs for his life and says he's retiring for his mom what a joke of a champion
16672	219	https://www.youtube.com/watch?v=05HuTGeF5AA	"""DC! I love you brother"" HIS Last words inside the octagon ❤️"
16673	220	https://www.youtube.com/watch?v=05HuTGeF5AA	He broke many hearts this night around the world.
16674	221	https://www.youtube.com/watch?v=05HuTGeF5AA	You can feel the shudder in his voice when he is talking, like he feels emotional but wants to stop his tears from coming out.
16675	222	https://www.youtube.com/watch?v=05HuTGeF5AA	Khabib : I'm retired Conor : Alhamdoulillah
16676	223	https://www.youtube.com/watch?v=05HuTGeF5AA	Now I see why Khabib was going for a takedown against Conor, he can’t match Conor on his feet
16677	224	https://www.youtube.com/watch?v=05HuTGeF5AA	One of the saddest days of my life. I'm not american and I want to have a great job in my country. That position is very hard and this guy inspire me.
16678	225	https://www.youtube.com/watch?v=05HuTGeF5AA	Not to hate but if he can’t fight without his father does that still make him the GOAT? I mean shouldn’t he be able to fight by himself?
16679	226	https://www.youtube.com/watch?v=05HuTGeF5AA	Announcing retirement is good way to avoid usada till next fight . Btw Conor is looking huge now.....
16680	227	https://www.youtube.com/watch?v=05HuTGeF5AA	No religion in world sport please.
16681	228	https://www.youtube.com/watch?v=05HuTGeF5AA	Everyone knows the truth about his retirement. He's terrified of Tony Ferguson.
16682	229	https://www.youtube.com/watch?v=05HuTGeF5AA	"""once allah is with you nothing stops you."" -khabib"
16683	230	https://www.youtube.com/watch?v=05HuTGeF5AA	My first time watching him. Is that his real hair?
16684	231	https://www.youtube.com/watch?v=05HuTGeF5AA	These fucking scam artists deleted the conor vs khabib fight again
16685	232	https://www.youtube.com/watch?v=05HuTGeF5AA	He made sure he call his brother dc❤️❤️😂😂
16686	233	https://www.youtube.com/watch?v=05HuTGeF5AA	Legends are humble but their amazing work and records speak louder than words... 30-0
16687	234	https://www.youtube.com/watch?v=05HuTGeF5AA	@ 3:38 last round; Khabib cheating with a eye gouge to force his opponent to re-position.
16688	235	https://www.youtube.com/watch?v=05HuTGeF5AA	I cried like a fuckin’ baby when Justin got up to console him after the fight. What a champ move.
16689	236	https://www.youtube.com/watch?v=05HuTGeF5AA	THE GOAT🔥🔥
16690	237	https://www.youtube.com/watch?v=05HuTGeF5AA	What is the scam behind 20M views stuck??
16691	238	https://www.youtube.com/watch?v=05HuTGeF5AA	Only one word for him RESPECT
16692	239	https://www.youtube.com/watch?v=05HuTGeF5AA	“God give me everything” Absolutely true. Greatest lightweight champion of all time.
16693	240	https://www.youtube.com/watch?v=05HuTGeF5AA	This man should go into Russian politics next, a true leader by constantly showing honor and dignity.
16694	241	https://www.youtube.com/watch?v=05HuTGeF5AA	The only time i seen him sound gassed out is after crying
16695	242	https://www.youtube.com/watch?v=05HuTGeF5AA	Jesus Christ has blessed Khabib with greatness! There only one GOD our savior Lord Jesus Christ and it shines within Khabib !!
16696	243	https://www.youtube.com/watch?v=05HuTGeF5AA	https://youtu.be/9rpG0X0Dti8 danish vs umair
16697	244	https://www.youtube.com/watch?v=05HuTGeF5AA	He was a boring fighter!
16698	245	https://www.youtube.com/watch?v=05HuTGeF5AA	*KHABIB SCARED TO LOSE BECAUSE CONNOR MCGREGOR WILL FINISH HIM*
16699	246	https://www.youtube.com/watch?v=05HuTGeF5AA	We are Muslims and we are proud to be We respect and appreciate our parents we are not Tero, we are peaceful people Peace
16700	247	https://www.youtube.com/watch?v=05HuTGeF5AA	He can't fight he can wrestle, All other can fight but not wrestle
16701	248	https://www.youtube.com/watch?v=05HuTGeF5AA	He sad 30-0
16702	249	https://www.youtube.com/watch?v=05HuTGeF5AA	Khabib bhai bhai shohrat ki duniya mein aapane Maa ki baat man li samjho jannat khareed liya
16703	250	https://www.youtube.com/watch?v=05HuTGeF5AA	He started fighting for his father, and stopped fighting for his mother. What a legend!
16704	251	https://www.youtube.com/watch?v=05HuTGeF5AA	Fun little fact Khabib fought more interim champions then anyone else. He fought Conor former interim featherweight champion,fought Dustin former interim lightweight champion and Justin also a former interim lightweight champion. Not really the best record to have but hey it’s a record either way
16705	252	https://www.youtube.com/watch?v=05HuTGeF5AA	"""Be close with your parents. Cause you never know what's gonna happen tommorow"""
16706	253	https://www.youtube.com/watch?v=05HuTGeF5AA	Undisputed undefeated the goat 🐐 and he’s Muslim 🥺🥺🥺🤲🏻🤲🏻
16707	254	https://www.youtube.com/watch?v=05HuTGeF5AA	"3:12 ""I know you great man, I know how you take care of your close people."""
16708	255	https://www.youtube.com/watch?v=05HuTGeF5AA	Goat 🔥🔥🔥🔥🔥🔥🔥🔥🐐🐐🐐
16709	256	https://www.youtube.com/watch?v=05HuTGeF5AA	😭goodbye champ
16710	257	https://www.youtube.com/watch?v=05HuTGeF5AA	Bye legend🤗🤗when Igrow up Iam the next champion insha Allah
16711	258	https://www.youtube.com/watch?v=05HuTGeF5AA	Or a bad Muslim. Only Allah will decide who is good or bad.
16712	259	https://www.youtube.com/watch?v=05HuTGeF5AA	Khabib : retirement The entire ufc lightweight fighter : alhmdulilah
16713	260	https://www.youtube.com/watch?v=05HuTGeF5AA	Mashallah may allah give him a jannah
16714	261	https://www.youtube.com/watch?v=05HuTGeF5AA	"His last words ""DC i love you brother"""
16715	262	https://www.youtube.com/watch?v=05HuTGeF5AA	"""DC I love you brother"""
16716	263	https://www.youtube.com/watch?v=05HuTGeF5AA	The UFC world for the coming generations will remember you khabeb
16717	264	https://www.youtube.com/watch?v=05HuTGeF5AA	how are people disliking him , must only have 1 brain cell.
16718	265	https://www.youtube.com/watch?v=05HuTGeF5AA	Khabib love you dude. Respect for you and your family
16719	266	https://www.youtube.com/watch?v=05HuTGeF5AA	This man is a true Muslim. He spreads his religion through peace and love, not hatred and bloodshed. Do not let those evil terrorists make you believe otherwise: true Muslims will love their brother, for He made him in His perfect image. Perhaps he has been led astray, taken from his path of righteousness. But fear not, for in this life or the next, he will find his way. He is only being tested by Him, who wishes to watch him grow as a man and find his way on his own. I believe in the Buddha's teachings, personally, but I have nothing but love for practitioners of Islam. Just be sure not to lead yourself astray through misogyny or hate, because everyone, male or female, regardless of color, creed, nationality, religion, sexuality, or anything, is the work of Allah. With the help of faith in Him, whatever you may call him, we can find peace in our world.
16720	267	https://www.youtube.com/watch?v=05HuTGeF5AA	“DC I love you brother “ real shit
16721	268	https://www.youtube.com/watch?v=05HuTGeF5AA	No one can be a man until his father has died. So what if you dad died? Michael Jordan won three more rings after his father died. What a pussy.
16722	269	https://www.youtube.com/watch?v=05HuTGeF5AA	Good person in the world who follow the rules and regulations of Islam.
16723	270	https://www.youtube.com/watch?v=05HuTGeF5AA	This man has money, fame yet he's so grounded, maybe that's why no body, I repeat nobody on this planet can't even dream to match his groundwork.
16724	271	https://www.youtube.com/watch?v=05HuTGeF5AA	Khabib was boring to watch. I’m glad he retired
16725	272	https://www.youtube.com/watch?v=05HuTGeF5AA	"Khabib's full Russian speach translation ""And now for my fans, and it would not be quite right to say ""to my fans from Russia"", so let's say ""to all Russian-speakers"", thank you so much, when I started all of this in 2008, and when I signed for UFC and had the first fight in 2012, many didn't believe in me, many thought it would be impossible. I'm a simple guy from a regular village in the mountains of Dagestan, who came over here. Just yesterday my brother told me: ""According to Google you are the most discussed person on the planet"". I simply couldn't believe it, because if you can imagine, I never had any of this on my mind, it was just my father and I dreaming of becoming the champion one day. I could have never imagined so much could happen to me. If you have parents, be close to them, and that's it. I have only one parent left, my mother. I would like to dedicate more time to her""."
16726	273	https://www.youtube.com/watch?v=05HuTGeF5AA	Conor will starch him if he ever faced him again...you will never beat the irish!
16727	274	https://www.youtube.com/watch?v=05HuTGeF5AA	Huge respect for the gentleman.
16728	275	https://www.youtube.com/watch?v=05HuTGeF5AA	Khabib Champ♥️
16729	276	https://www.youtube.com/watch?v=05HuTGeF5AA	Can any Russian bro translate his Russian language..m sure he was advising about to follow ND respect ur parents.. But I didn't get it all
16730	277	https://www.youtube.com/watch?v=05HuTGeF5AA	Make it happen Khabib vs Tony 29-1 or 30-0 This is what we wanna see
16731	278	https://www.youtube.com/watch?v=05HuTGeF5AA	Alhamdullah,,,!!!
16732	279	https://www.youtube.com/watch?v=05HuTGeF5AA	30-0 please
16733	280	https://www.youtube.com/watch?v=05HuTGeF5AA	This is already most liked video of UFC Channel.
16734	281	https://www.youtube.com/watch?v=05HuTGeF5AA	Most humble man in UFC club.... I respect muslim coz of him....
16735	282	https://www.youtube.com/watch?v=05HuTGeF5AA	At last 30-0 ,1 last fight he won fought his own ego for his mother Congratulation Khabib
16736	283	https://www.youtube.com/watch?v=05HuTGeF5AA	Class act, his respect is proof he is the greatest to do it
16737	284	https://www.youtube.com/watch?v=05HuTGeF5AA	I’d rank Khabib higher than Jones, DJ, Cormier, GSP, Stipe and Silva tbh
16738	285	https://www.youtube.com/watch?v=05HuTGeF5AA	Better retire and play wrestling You're skilless for mma
16739	286	https://www.youtube.com/watch?v=05HuTGeF5AA	Can anyone translate what he said in russian pleasee ??
16740	287	https://www.youtube.com/watch?v=05HuTGeF5AA	how are people disliking him , must only have 1 brain cell.
16741	288	https://www.youtube.com/watch?v=05HuTGeF5AA	this seriously left a huge impact on me. this man is a legend!
16742	289	https://www.youtube.com/watch?v=05HuTGeF5AA	His prostration said everything. Glory be to The Most High.
16743	290	https://www.youtube.com/watch?v=05HuTGeF5AA	Hey greetings! I'm Very Much Excited To Let Ya Know Abput Dr Agbonifo Whom Has Become A God Sent To My Life. After Living With HSV-2 For The Past Seven Years. I'm Finally Cured After Using Dr Agbonifo Herbal Medicine And The Native Soap He Sent Me Via The UPS. First Week The Cold Sores In My Genital Area Dried Up And After 4weeks I Got Tested And It Was Absolutely True. My Igg Number Is Now 0.70 . I Just To Saw Thank You Very Much For Restoring Back My Health. I Promise To Share Your Great Work To The Whole World That You Are The Best. Thank You So Much Agbonifo! OO I'm Gonna Publish Your Medicine To Blog Because It's The Real Deal. Thank You Very Much Herbalist Agbonifo.His Contact WhatsApp Him +234903474 9874 Or Dragbonifo@outlook.com.
16744	291	https://www.youtube.com/watch?v=05HuTGeF5AA	"""DC i love you brother"" famous last word from the octagon"
16745	292	https://www.youtube.com/watch?v=05HuTGeF5AA	He is retiring because life as a human mop is so much more appealing. Think of all the floors he could clean 😂😂
16746	293	https://www.youtube.com/watch?v=05HuTGeF5AA	Anybody that respects his FATHER, Has my respect.
16747	294	https://www.youtube.com/watch?v=05HuTGeF5AA	Wow. His ist word, Thankyou Allah. His 2nd word, started it for father. His 3rd word, stopped as promised to mother. His 4th word, remembering and appreciating all involved in his journey. Why wouldnt Almighty bless him with beautiful heart, respect beyond a win.
16748	295	https://www.youtube.com/watch?v=05HuTGeF5AA	Why is this on my recommended
16749	296	https://www.youtube.com/watch?v=05HuTGeF5AA	Not bad for a man who missed weight and said women don't belong in MMA. Also friends with and funded by a dictator that killed gay people. Great fighter but lets not pretend for one second he's a nice guy.
16750	297	https://www.youtube.com/watch?v=05HuTGeF5AA	Big BIG BIG LOVE FROM PAKISTAN🇵🇰🇵🇰🇵🇰
16751	298	https://www.youtube.com/watch?v=05HuTGeF5AA	AssaLamu'aLaikum wr.wb..
16752	299	https://www.youtube.com/watch?v=05HuTGeF5AA	Every muslim from the whole world is proud of him .. love you Khabib ❤️❤️❤️ 29-0 . Love from Saudi Arabia 🇸🇦
16753	300	https://www.youtube.com/watch?v=05HuTGeF5AA	Hamdoulilah frere
16754	301	https://www.youtube.com/watch?v=05HuTGeF5AA	he beat everyone who stood in front of him. he is the GOAT.
16755	302	https://www.youtube.com/watch?v=05HuTGeF5AA	In a xenophobic world, he is a proud Muslim on a global stage. In a world where we are slowly drifting farther and farther from our family every generation, he reminds us all to appreciate them while we can. In a world where ego and antics breed superstars, he became one through discipline and faith. Bless you khabib.
16756	303	https://www.youtube.com/watch?v=05HuTGeF5AA	*Power* *Of* *Khabib* 20million views in less then a week and half a million likes !
16757	304	https://www.youtube.com/watch?v=05HuTGeF5AA	Allhamdullellah Allhamdullellah Allhamdullellah !!!
16758	305	https://www.youtube.com/watch?v=05HuTGeF5AA	I’m so happy to see this loser retire.
16759	306	https://www.youtube.com/watch?v=05HuTGeF5AA	19 million views within a week, you know this guy became the biggest fighter in UFC ever. #ThankYouKhabib
16760	307	https://www.youtube.com/watch?v=05HuTGeF5AA	I love how this guy is so humble and appreciative. So much respect to people. Without a doubt the undisputed #1 p4p fighter in the world! Congrats #teamkhabib
16761	308	https://www.youtube.com/watch?v=05HuTGeF5AA	"""𝐖𝐡𝐞𝐧 𝐡𝐞 𝐰𝐚𝐬 𝐟𝐢𝐠𝐡𝐭𝐢𝐧𝐠 𝐰𝐢𝐭𝐡 𝐁𝐞𝐚𝐫...𝐇𝐢𝐬 𝐇𝐚𝐭𝐭𝐞𝐫𝐬 𝐰𝐞𝐫𝐞 𝐒𝐥𝐞𝐞𝐩𝐢𝐧𝐠 𝐰𝐢𝐭𝐡 𝐓𝐞𝐝𝐝𝐲 𝐁𝐞𝐚𝐫𝐬""☝️☝️☝️"
